,Status
70973,1
154916,1
402259,0
413361,0
297385,0
305626,0
53911,1
144041,1
320,1
450777,0
123599,1
300836,0
382202,0
328063,0
151856,1
347413,0
424987,0
262857,1
129737,1
90579,1
198115,1
292458,1
27329,0
235586,1
15374,0
360612,0
114283,1
76746,1
253553,1
91114,0
88345,1
70019,0
362876,0
55926,0
14984,1
339756,0
132579,1
21200,0
168654,1
398753,0
177297,1
381668,0
403812,0
309348,0
158259,0
94621,1
352919,0
264205,1
440638,0
418811,0
430877,0
257892,1
256227,1
182429,0
434902,0
12588,1
406050,0
398163,0
55535,1
257978,0
387133,0
454215,0
380043,0
142762,1
22659,1
69372,1
44825,1
328913,0
54724,1
140757,0
3768,1
335159,0
98650,1
72730,1
178177,1
26552,1
448831,0
144368,1
427275,0
39106,1
355147,0
28308,1
42002,1
9988,0
406652,0
345428,0
270632,0
36619,1
371512,0
204381,0
12144,0
64924,1
189085,1
120851,1
413427,0
293822,1
385607,0
119857,1
181753,0
215429,0
225249,1
441852,0
78,1
130875,1
432020,0
443417,0
153741,1
69055,1
76919,0
120292,0
49803,1
236334,1
270688,1
407634,0
185136,1
137158,1
96539,1
303985,0
411294,0
163782,0
50109,0
346471,0
295505,1
243432,1
181649,1
85115,1
155710,0
167491,1
333897,0
296174,0
158478,1
145545,1
318937,0
395701,0
265011,1
326350,0
293393,0
434064,0
250876,1
354514,0
174791,1
308331,0
32251,1
334364,0
307997,0
182343,1
399831,0
207624,1
307715,0
32206,1
254742,1
357137,0
415156,0
270314,1
62811,1
151151,1
258293,1
253851,0
355207,0
429544,0
110359,1
143245,1
385681,0
301106,0
364765,0
8083,1
82400,0
251202,1
429698,0
316906,0
377553,0
412295,0
133470,1
385814,0
448627,0
379004,0
83248,0
299721,1
256070,0
49624,1
33443,1
132121,1
51564,1
430626,0
423527,0
413549,0
81541,1
339215,0
380921,0
419433,0
191791,1
306641,0
60254,1
223711,1
344781,0
125592,1
95325,1
99237,0
196223,1
112814,0
435818,0
20207,0
245236,0
26561,0
148873,0
400235,0
364878,0
262596,1
303501,0
301783,0
168355,0
149722,1
186415,1
371113,0
354945,0
52339,0
144957,1
290830,0
1665,0
330139,0
265723,1
91550,1
50146,0
24819,1
78905,0
302858,0
254758,1
214678,1
202779,1
47625,0
43494,1
437204,0
183685,1
415152,0
196429,0
130599,1
71586,0
317575,0
425385,0
9724,0
118096,1
301380,0
90389,1
149479,1
368651,0
238940,1
354547,0
179785,0
250238,1
396964,0
176135,0
327783,0
354006,0
114456,0
389337,0
157989,1
189676,1
63271,0
156581,0
269927,1
186579,0
260082,1
207438,1
392333,0
161896,1
228045,1
111454,1
22564,1
113676,1
273072,0
155911,1
110070,1
397664,0
140282,1
207699,1
57550,1
140785,1
8205,1
52157,1
108934,0
155678,1
44599,1
237857,1
79898,1
296819,1
221511,0
79824,1
344999,0
173296,1
162671,1
323104,0
162026,1
10142,1
273321,0
82402,1
417459,0
386523,0
79502,0
27178,1
27579,1
26973,0
165493,1
122626,0
252091,1
50667,1
455379,0
226054,1
11650,1
349146,0
461960,0
323278,0
1616,1
51484,1
281222,1
449148,0
143402,1
62942,0
119818,0
431410,0
25678,0
307136,0
347756,0
288293,1
166866,1
95868,1
219730,1
373044,0
174220,1
299619,1
436282,0
391690,0
205724,1
95636,1
50780,0
436843,0
425242,0
352274,0
315847,0
412163,0
418208,0
235674,1
94157,1
122209,0
126530,1
456815,0
75810,1
72330,0
240630,1
63384,1
268558,0
105625,0
245672,1
179920,0
216979,0
113274,1
188585,1
45247,1
226037,1
194629,1
210058,1
125055,1
272423,0
24785,1
3899,1
264697,0
307234,0
148253,1
279898,0
155915,1
445359,0
177269,1
248893,1
80721,1
166719,0
235820,1
416514,0
3906,1
292908,1
262884,1
320149,0
93158,1
245803,1
204943,1
197214,0
99452,1
418591,0
431443,0
282072,1
451067,0
101503,1
203869,1
126425,1
397880,0
34387,0
246334,1
80137,1
153357,1
287353,0
430622,0
417609,0
84477,1
112019,0
141364,1
88171,0
111603,0
334673,0
334124,0
268570,1
231702,0
140355,0
138923,0
94016,1
252146,1
339374,0
141329,1
335977,0
141115,0
197589,1
331524,0
168600,1
376309,0
366240,0
98777,0
83939,0
435859,0
10574,0
18883,1
272917,0
335140,0
217546,0
125179,0
368975,0
359483,0
341011,0
4806,1
397614,0
78943,1
49793,0
375175,0
106786,1
35093,1
192308,1
186270,1
90168,0
51262,1
238021,1
64161,1
77613,1
115677,1
220008,1
436010,0
24796,1
284095,1
120960,1
255777,1
296200,1
142531,1
453655,0
168123,1
256275,1
334208,0
109683,1
299440,0
136806,1
215285,1
276134,1
254494,1
54410,1
457722,0
154639,1
196354,1
316553,0
11718,0
238453,1
110587,1
449199,0
110668,0
27543,1
95923,0
117427,1
84508,1
198512,1
366137,0
81625,1
326828,0
91107,1
169049,1
186170,1
67779,1
400496,0
429176,0
438937,0
13678,0
320891,0
428587,0
48226,1
130622,0
304394,0
93160,0
121809,1
247420,1
454806,0
13324,1
240585,0
174921,0
298131,1
301315,0
390483,0
393146,0
127280,0
402748,0
224162,1
448134,0
8280,1
326920,0
372190,0
296512,1
146265,0
89848,1
353642,0
20000,1
365183,0
323811,0
139238,1
424751,0
157924,1
306941,0
111746,1
405640,0
161595,0
426602,0
185636,1
212722,1
246606,1
309597,0
164696,1
386798,0
225758,0
141322,1
328265,0
42663,1
256945,1
14560,1
437159,0
384310,0
363828,0
138480,1
247234,1
74921,1
384740,0
31880,1
343692,0
420548,0
298841,1
245182,1
201952,1
204127,0
300053,0
197074,1
265225,1
41316,1
458850,0
397275,0
322263,0
56934,1
311048,0
155033,1
145058,1
153159,1
48764,1
135942,0
406403,0
331976,0
433305,0
72801,0
171404,0
251775,0
264820,0
178504,1
262351,0
4680,1
414987,0
351357,0
185553,1
86659,1
107162,1
17479,1
214794,0
167148,1
186108,1
215327,1
162839,0
92096,0
94314,1
131897,0
8755,1
396285,0
13472,0
5108,1
459706,0
304005,0
331515,0
282457,0
379537,0
88976,1
220938,0
460651,0
55139,1
152205,0
60965,1
115007,1
54403,0
77722,1
330264,0
415704,0
319017,0
362251,0
258203,1
222631,1
172000,1
60453,0
380229,0
285917,0
235137,1
222127,0
185214,0
156921,0
297771,1
272899,1
26095,1
180762,0
443465,0
28817,1
323455,0
193535,1
93315,0
268935,1
362738,0
197479,1
258166,1
427794,0
404025,0
420554,0
121851,0
18347,0
435652,0
377741,0
94086,1
191250,1
41919,1
19477,0
105607,1
10533,1
268553,0
48434,1
284157,1
376647,0
197144,0
78656,1
244679,1
347533,0
448389,0
67510,1
21494,1
42269,1
443524,0
232783,0
82636,1
147445,1
21085,1
387551,0
225971,1
362199,0
314408,0
326050,0
363274,0
269450,1
42443,1
276985,0
205772,1
34142,1
421831,0
389949,0
419196,0
300187,0
405483,0
338400,0
46140,1
332382,0
163351,1
17298,1
368701,0
368134,0
188753,1
435579,0
203225,0
439581,0
393787,0
263953,1
21412,1
150800,1
281887,1
85965,1
187135,1
81978,1
247030,1
82246,0
417641,0
450059,0
331554,0
26434,1
33531,1
254949,1
287069,1
22183,0
344095,0
275393,1
365536,0
159816,1
283420,1
35491,1
385242,0
74832,1
309558,0
215953,1
387075,0
337840,0
326154,0
22090,0
333166,0
280918,1
39435,0
20997,1
122549,1
305120,0
140192,1
415604,0
157062,1
224763,0
195071,0
192857,1
251254,1
143023,1
242868,1
263971,1
332024,0
115397,1
341763,0
5083,0
414559,0
121121,1
167418,1
434918,0
414671,0
51524,1
58640,1
418010,0
386975,0
104427,1
236326,1
226655,0
73621,1
295514,0
211731,1
261489,0
85405,1
286841,0
367971,0
445458,0
161739,0
43522,0
183080,1
142774,1
164940,1
330398,0
54899,1
115545,1
226255,1
360031,0
432477,0
194912,1
72698,1
59135,1
300895,0
383581,0
69131,1
68835,1
193979,0
189467,1
243070,1
304162,0
252439,1
145514,0
285885,1
442562,0
173633,1
180491,1
188593,1
25621,1
141399,1
224394,1
223117,0
386520,0
74119,1
114193,1
178505,1
402507,0
331264,0
38880,1
298223,0
431963,0
334991,0
100449,1
296883,1
356541,0
261356,1
244176,0
381656,0
57124,1
451662,0
246884,1
59081,1
357502,0
282550,1
19324,0
256624,0
429310,0
322004,0
192636,1
461828,0
63682,1
248106,1
259395,1
245984,1
14593,1
388596,0
94063,1
154569,1
170737,1
298077,1
225131,0
69786,1
252540,1
374341,0
320960,0
297713,1
259738,1
16938,1
194086,1
127268,1
61550,1
420725,0
12739,1
414283,0
275331,1
280330,0
69061,1
235245,1
448525,0
421618,0
260054,1
347388,0
2153,0
383195,0
389217,0
51795,0
176576,1
206868,1
95858,1
330909,0
243850,1
340069,0
403958,0
314736,0
70516,1
136887,1
211779,0
274444,1
374886,0
190021,1
11416,0
226191,1
29282,0
367016,0
207848,0
77658,1
417956,0
198826,1
368087,0
90152,1
382251,0
33428,0
360431,0
214448,1
175228,1
298848,1
366686,0
220239,1
67201,1
154645,1
244111,0
208268,1
378734,0
438339,0
428642,0
285547,1
62289,1
423575,0
244421,1
340633,0
66325,1
206773,1
257333,1
352529,0
388492,0
347055,0
448646,0
15868,0
4440,1
27507,0
100031,0
201607,1
348142,0
253532,1
123378,1
358837,0
98911,0
408317,0
238601,0
54497,1
209021,0
395581,0
300681,0
396835,0
390595,0
8643,0
425642,0
243020,1
10442,1
349242,0
6042,0
255855,1
82882,0
22645,1
432454,0
208282,0
243514,1
386810,0
73062,1
291712,1
192792,1
344798,0
148887,1
301479,0
179496,1
140364,0
66109,0
329984,0
438701,0
291385,1
29074,1
23300,1
342324,0
27428,1
75104,1
373383,0
418194,0
85417,1
34941,0
111512,1
279928,1
65964,1
458258,0
96202,1
293427,1
228376,0
155933,1
388410,0
439872,0
259243,1
91696,1
166218,1
190707,1
220790,0
339731,0
452204,0
99671,0
84985,1
389464,0
223820,0
303249,0
418777,0
218413,1
285079,1
358113,0
103013,1
118611,0
251297,1
353835,0
201138,1
28552,1
365600,0
2687,0
355834,0
394826,0
379143,0
450417,0
201143,1
229203,1
298098,1
335534,0
112405,1
287752,1
165404,1
233648,1
39891,0
214643,1
404048,0
292263,0
163050,1
259092,0
8109,0
368502,0
39653,1
215997,1
208204,0
387361,0
429892,0
29985,1
19734,1
369722,0
242735,1
189719,1
414627,0
355782,0
370927,0
92294,1
244372,0
460205,0
356524,0
375609,0
88764,1
55610,1
76012,1
406405,0
250119,0
431923,0
171652,1
113281,0
308066,0
116833,1
41484,1
95438,1
451716,0
420207,0
194546,1
141267,1
64719,1
225143,1
437914,0
391127,0
385669,0
355870,0
269749,0
120607,1
86869,1
354086,0
286705,1
22492,0
246766,1
176514,0
338953,0
279332,0
293512,1
432150,0
186816,1
188045,0
13430,1
294260,0
19530,1
71695,1
144147,1
239397,1
140513,1
151153,1
219325,1
35090,1
49908,1
413195,0
305316,0
45105,1
316798,0
254681,1
305530,0
75360,1
256084,1
369427,0
175671,1
95512,0
143585,1
329155,0
146123,1
326659,0
95624,1
353617,0
58493,1
181984,0
358331,0
271914,1
67454,1
133144,1
241563,1
2867,0
235921,0
201045,1
52195,1
449868,0
155782,1
132262,0
419408,0
255004,1
260203,1
65367,1
35636,1
439250,0
168551,1
52077,1
425831,0
207860,1
81210,1
182359,1
349646,0
84127,1
183646,0
146050,0
322737,0
176971,0
51282,1
253941,1
245412,1
410248,0
418527,0
46006,1
289099,0
322764,0
35296,1
208970,1
126817,1
337705,0
64385,1
150095,1
253878,1
389122,0
129525,1
257701,1
237969,1
200028,1
186786,1
156147,1
264187,1
367781,0
284042,0
367605,0
206205,1
233336,1
426429,0
276927,1
29027,1
132605,1
80526,1
455912,0
398302,0
130645,1
401513,0
52500,1
169866,1
422224,0
351034,0
88734,1
7291,0
42514,1
257879,1
145066,1
253685,1
398873,0
324358,0
410276,0
97206,1
386513,0
7635,0
271706,1
106193,1
16828,0
169649,1
329810,0
175809,1
309072,0
61685,1
68929,1
189505,1
220155,1
414355,0
196399,1
298505,1
400838,0
257131,0
51154,0
300596,0
367314,0
309194,0
180556,1
114592,0
215278,0
157786,1
415437,0
50439,1
97861,1
34285,1
5423,0
328345,0
47854,1
63891,1
358879,0
443181,0
246092,1
386432,0
57527,1
179360,1
178334,1
154199,0
53469,0
254379,1
302371,0
83489,0
266829,1
172218,0
26784,1
323722,0
223572,0
222101,1
377711,0
50161,1
114722,1
164411,1
327713,0
350637,0
49243,1
160061,1
257948,1
80671,1
208146,0
320920,0
159331,1
234659,1
202126,1
322566,0
342947,0
308674,0
403117,0
300707,0
389242,0
141604,1
172836,1
83323,0
261685,1
293466,1
108018,0
412467,0
455435,0
75028,1
443265,0
112210,0
215562,1
245465,1
238931,1
136198,1
219144,1
55893,1
95910,1
437372,0
104601,1
205982,1
270631,1
289694,1
122993,1
88568,1
438668,0
208669,1
18015,0
213371,0
355954,0
367884,0
353710,0
97394,0
248268,1
397921,0
71270,0
324789,0
177751,1
9469,1
14413,1
136801,1
272268,0
169685,0
459670,0
99,1
321144,0
96164,1
150994,0
269379,1
44359,1
67020,1
357797,0
219366,1
37192,0
15713,1
186340,1
327283,0
402258,0
108815,1
266754,1
170631,0
407434,0
173169,1
442034,0
229545,0
157238,0
94516,1
428013,0
414687,0
382623,0
399039,0
124419,1
140556,1
229713,1
228288,1
430919,0
220952,1
459743,0
207367,1
206207,1
214399,0
231414,0
134791,1
72132,1
344718,0
230412,0
228523,1
455036,0
38007,1
17596,0
284614,1
159889,1
101043,1
178985,1
301908,0
56307,1
144013,1
252920,1
69360,1
337787,0
162443,1
192282,1
369595,0
160503,0
279579,0
454871,0
240896,0
316353,0
311591,0
68145,1
332880,0
103156,1
365284,0
215096,1
305388,0
31459,0
115742,0
77647,1
185137,1
68107,1
17787,1
241806,1
253474,0
138332,1
213957,1
446713,0
162416,1
348561,0
192848,0
70151,1
412867,0
197124,0
325222,0
461616,0
84293,1
126869,1
205605,1
255108,1
313883,0
50822,1
339349,0
3712,1
9195,1
31193,1
386871,0
436458,0
331398,0
401932,0
192087,1
95918,1
81497,1
461079,0
24896,1
455493,0
255811,0
392379,0
167402,1
368927,0
382957,0
245625,1
135367,0
341640,0
425834,0
118222,0
108090,0
449453,0
276384,0
83294,1
203687,1
225203,1
346344,0
445773,0
143945,1
305665,0
229361,0
36323,1
230417,1
181208,0
354687,0
150058,1
56682,1
22453,1
409924,0
156171,1
187148,1
128664,0
391163,0
280349,1
88360,1
228226,1
210928,1
75614,1
307185,0
314951,0
364979,0
246809,1
436888,0
142674,1
137806,1
207949,1
105731,1
461128,0
345105,0
197480,1
397292,0
104321,0
249845,1
74588,1
237926,1
48642,1
221743,1
283526,0
161296,1
112712,1
358235,0
127234,1
284987,1
259262,1
362554,0
22147,1
244919,1
66328,1
320485,0
111673,1
39636,1
14754,1
114995,1
233630,1
342486,0
90558,1
313065,0
80422,0
452497,0
254450,1
94792,1
213816,1
455193,0
430775,0
245800,1
56557,1
253084,1
347297,0
36975,1
309564,0
146178,1
62609,1
269951,1
353905,0
220875,1
339895,0
122495,1
103953,1
125329,1
353570,0
11516,0
357940,0
321603,0
391858,0
180891,1
439823,0
261585,1
161817,1
99877,1
380018,0
449023,0
255890,1
440348,0
178026,0
430304,0
341866,0
131485,1
434406,0
217070,1
17736,1
218423,1
52550,1
375361,0
46134,0
408124,0
335104,0
267905,0
312894,0
220267,1
367190,0
183859,0
104242,1
4913,1
232425,0
172158,1
5596,1
360021,0
189015,1
270802,1
196489,1
394339,0
103160,1
377827,0
68788,1
95563,1
231954,0
120015,1
331409,0
244122,1
391074,0
248931,1
437787,0
352857,0
284275,1
126662,1
240346,1
64829,1
266389,1
316222,0
122323,0
460413,0
324174,0
127629,1
130393,1
206426,1
377414,0
103323,1
139709,0
216774,0
298228,0
323566,0
447356,0
343903,0
242781,1
200373,1
349578,0
270028,1
249996,1
390958,0
419541,0
69867,1
352970,0
31341,1
390852,0
25025,1
415560,0
315424,0
430737,0
214822,1
55280,1
299967,1
163662,1
64888,0
122863,1
91418,1
442314,0
247653,1
175716,1
231223,1
340664,0
381603,0
327974,0
404136,0
397788,0
204188,1
318461,0
304861,0
208802,1
151368,1
123081,1
223569,1
85520,1
304585,0
85559,1
154092,1
85250,0
19310,1
427791,0
415496,0
300643,0
159115,1
289314,1
284649,1
217799,1
150910,1
249716,1
268785,1
315038,0
438847,0
450771,0
210923,1
331584,0
215965,1
26874,1
125568,0
64553,1
246868,1
236972,1
203510,1
152087,1
354624,0
263741,1
185172,1
393402,0
458114,0
330634,0
297857,1
333895,0
148489,0
303180,0
203888,1
266192,1
435815,0
314764,0
6005,1
115713,1
370731,0
16821,1
104278,1
149214,1
5268,1
134561,0
229388,1
323420,0
170020,1
439301,0
40597,1
218226,1
324251,0
145329,0
388998,0
406155,0
402431,0
184345,1
384596,0
427966,0
160886,1
115627,0
293335,1
91435,0
381569,0
364732,0
434991,0
58471,0
261578,1
18298,1
360635,0
371672,0
356027,0
395794,0
177168,1
207204,1
285683,0
186650,1
386643,0
181277,1
290560,1
98144,1
100007,0
260013,1
299781,0
239882,1
340841,0
374164,0
17417,1
333336,0
207248,1
159743,1
118538,1
263591,1
419321,0
90402,0
412211,0
208885,1
57522,1
293788,1
283645,1
328272,0
8255,1
402894,0
49021,1
30729,1
204762,1
200629,0
306031,0
116734,1
45840,1
395224,0
164738,0
306364,0
279531,1
381694,0
352301,0
65410,1
122876,1
32421,1
366139,0
37349,1
324247,0
269680,1
122085,1
195304,1
183561,0
95311,0
189785,0
452542,0
386823,0
416867,0
223273,1
184990,1
213232,0
296441,1
340171,0
17438,1
428764,0
174414,1
139786,1
443645,0
309173,0
64076,1
32691,1
401124,0
429981,0
220340,1
289535,1
414825,0
134518,1
283094,1
134611,1
380621,0
295833,1
363970,0
351816,0
95760,0
424518,0
138970,1
433715,0
151543,1
142941,1
387341,0
253988,0
128531,0
248000,1
299097,1
196044,1
90870,1
242461,1
210173,0
184204,1
208536,1
444566,0
71659,1
198902,1
378974,0
170477,1
251957,0
189139,1
108541,1
195587,1
247753,0
112578,0
30278,1
36904,0
449574,0
55005,1
348064,0
350556,0
198392,1
87288,1
359872,0
214726,1
228836,1
285900,1
168390,1
49604,1
113922,0
37773,1
405861,0
94598,1
393477,0
68227,1
150503,1
211439,1
248748,1
427492,0
257974,1
384529,0
159363,1
197225,1
381855,0
227970,1
444962,0
29924,0
408009,0
21642,1
434739,0
145258,0
67846,1
126514,1
413206,0
271282,1
355581,0
202896,1
405459,0
219999,0
278864,1
127540,1
441919,0
249862,1
245219,1
118189,1
21847,0
455971,0
47265,1
96819,0
106456,1
290305,1
241916,0
145123,1
181520,1
200083,1
238574,1
118588,1
291721,0
436508,0
185657,1
458955,0
301324,0
339722,0
113868,1
453462,0
354567,0
144394,1
127286,0
262293,0
167147,1
4825,1
341169,0
266112,1
384307,0
312721,0
64842,1
3215,0
152601,1
178084,1
399023,0
179319,1
227386,1
131839,0
73848,1
35959,1
283200,1
34209,1
253695,1
5558,1
133237,1
8756,1
233221,1
36246,1
322297,0
375735,0
238834,1
110440,1
439998,0
412300,0
339394,0
434094,0
99867,1
189884,1
143332,1
436340,0
257027,1
21371,1
12470,1
310007,0
169663,1
21792,1
269916,1
250457,1
454002,0
282011,1
249668,1
165186,1
220302,1
156930,1
318697,0
459125,0
25307,1
289300,1
346824,0
205079,1
16934,1
104101,1
109519,1
342931,0
302012,0
176918,1
276934,1
166835,1
134883,1
284497,1
86428,1
113703,1
119931,1
146311,0
321930,0
151490,0
34067,1
83873,1
427467,0
35086,1
248562,1
126041,1
447236,0
314360,0
352135,0
365218,0
46113,0
452081,0
305657,0
217834,1
115865,1
146667,0
328804,0
289235,1
202285,1
131119,1
118109,1
317828,0
91204,1
406994,0
354545,0
137393,1
252688,1
236052,1
7628,1
456,1
80832,1
273045,1
450747,0
25851,1
41776,1
406392,0
27689,1
241015,1
352757,0
223289,1
338003,0
251853,1
254721,0
25938,1
326135,0
73694,1
67889,1
63685,0
322793,0
174171,1
290736,0
201986,1
249614,1
209317,0
397988,0
27025,1
393047,0
107889,0
26089,1
296255,1
137371,1
362771,0
229296,1
231321,1
131976,1
22139,1
326900,0
407063,0
178497,1
397102,0
168096,1
90037,1
111106,1
253966,1
62522,1
438995,0
278786,0
35660,1
79899,1
109812,1
391069,0
418119,0
129684,1
116608,1
370808,0
440965,0
59427,1
394073,0
282562,1
280637,1
377138,0
277143,0
447987,0
117441,1
394212,0
255604,1
179836,1
95620,1
359000,0
118518,1
181542,1
401588,0
414016,0
263285,1
27266,1
460853,0
174520,1
251400,1
305590,0
351542,0
50916,1
81207,1
315514,0
91220,1
156973,1
189493,1
242687,0
339824,0
314626,0
132047,1
423663,0
331974,0
289428,1
128993,1
13053,1
261901,0
226214,0
281339,0
328386,0
197994,1
110429,1
270266,0
452179,0
349540,0
151338,1
319511,0
379996,0
74870,1
170544,1
142731,1
343759,0
265294,1
319888,0
444362,0
361337,0
61856,1
221211,1
347531,0
258020,0
263411,1
385707,0
10454,0
301692,0
291595,1
106263,1
385791,0
393190,0
431543,0
194424,1
224676,1
101112,1
447190,0
405018,0
300072,0
347057,0
253968,1
304796,0
357393,0
131253,1
91859,1
88175,1
334365,0
234438,1
154133,1
377668,0
156805,1
162968,1
145148,0
259680,1
264421,1
35688,0
235835,1
434788,0
454527,0
95351,1
303070,0
307583,0
332338,0
31195,1
241985,1
27150,1
422820,0
355642,0
448704,0
376044,0
381132,0
221714,1
164706,1
431534,0
16959,1
212924,0
124536,1
147680,1
301568,0
88373,0
87800,1
259574,1
365199,0
100021,1
384757,0
155699,1
25013,1
90896,1
215873,1
23890,1
3157,0
403029,0
284734,1
255896,1
179237,1
90428,1
458354,0
211509,1
4464,1
102568,1
140610,1
411831,0
270870,1
179826,1
267470,1
422739,0
327203,0
458650,0
438455,0
113122,1
58539,1
430130,0
66913,0
73833,1
384901,0
25238,1
265685,1
348935,0
422511,0
115613,1
191590,1
343815,0
416877,0
247502,1
214449,1
381599,0
397570,0
325103,0
320262,0
292547,1
103297,1
232586,1
254387,1
251532,1
177835,1
38430,1
139606,1
122295,1
429808,0
209109,1
79304,1
113403,1
14282,1
324522,0
300873,0
428585,0
233694,1
112330,0
272779,1
73335,0
379430,0
211453,0
57037,1
101747,1
444404,0
361998,0
292108,1
62345,1
279420,1
97401,1
381675,0
149557,1
71650,1
263817,0
165911,1
50123,1
200059,1
65290,1
58410,1
232473,1
408976,0
88549,1
99295,1
419002,0
147855,1
54332,1
353628,0
71917,1
407170,0
334932,0
30202,1
110594,1
360268,0
87831,1
243907,1
347866,0
257169,0
348665,0
253505,1
252867,1
143054,1
110919,1
359530,0
234090,1
382154,0
161582,1
373532,0
430678,0
274612,0
259283,1
115897,0
149934,0
412490,0
321996,0
298491,1
258618,1
345968,0
459793,0
107715,1
460980,0
22146,1
350593,0
408396,0
237410,1
300589,0
425946,0
180833,1
370988,0
294390,1
144235,1
210782,0
356477,0
457506,0
162841,1
438720,0
247266,0
76122,0
20125,1
375885,0
413371,0
82631,0
6787,1
97287,1
73735,1
366675,0
140635,1
236358,1
120438,1
412122,0
274107,1
445392,0
183090,1
344273,0
305571,0
428957,0
430374,0
281618,1
423156,0
295998,0
444443,0
379864,0
43534,1
